NOM_COM;NE_ID;sum_pop_active;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Faymont;818165;250.0;2023-12-09;Sup3h;National;25.0;5009522.0;25.0;50.78;20.31
Faymont;818165;250.0;2023-12-11;Inf30min;National;57.0;5009522.0;80.0;50.78;20.31
Faymont;818165;250.0;2023-12-11;Sup3h;National;23.0;5009522.0;80.0;50.78;20.31
Faymont;818165;250.0;2023-12-12;Sup3h;National;37.0;5009522.0;37.0;50.78;20.31
Faymont;818165;250.0;2023-12-13;30min3h;National;36.0;5009522.0;78.0;50.78;20.31
Faymont;818165;250.0;2023-12-13;Inf30min;National;42.0;5009522.0;78.0;50.78;20.31
Faymont;818165;250.0;2023-12-14;Inf30min;National;39.0;5009522.0;39.0;50.78;20.31
Faymont;818165;250.0;2023-12-15;Inf30min;National;47.0;5009522.0;68.0;50.78;20.31
Faymont;818165;250.0;2023-12-15;Sup3h;National;21.0;5009522.0;68.0;50.78;20.31
Faymont;818165;250.0;2023-12-16;Inf30min;National;44.0;5009522.0;75.0;50.78;20.31
Faymont;818165;250.0;2023-12-16;Sup3h;National;31.0;5009522.0;75.0;50.78;20.31
Faymont;818165;250.0;2023-12-17;Inf30min;National;52.0;5009522.0;52.0;50.78;20.31
Faymont;818165;250.0;2023-12-18;Inf30min;National;40.0;5009522.0;40.0;50.78;20.31
Faymont;818165;250.0;2023-12-19;Inf30min;National;29.0;5009522.0;29.0;50.78;20.31
Faymont;818165;250.0;2023-12-20;Inf30min;National;29.0;5009522.0;29.0;50.78;20.31
Faymont;818165;250.0;2023-12-21;Inf30min;National;35.0;5009522.0;35.0;50.78;20.31
Faymont;818165;250.0;2023-12-22;Inf30min;National;38.0;5009522.0;38.0;50.78;20.31
Faymont;818165;250.0;2023-12-23;30min3h;National;32.0;5009522.0;71.0;50.78;20.31
Faymont;818165;250.0;2023-12-23;Inf30min;National;39.0;5009522.0;71.0;50.78;20.31
Faymont;818165;250.0;2023-12-24;Inf30min;National;25.0;5009522.0;25.0;50.78;20.31
Faymont;818165;250.0;2023-12-27;Inf30min;National;32.0;5009522.0;32.0;50.78;20.31
Faymont;818165;250.0;2023-12-28;30min3h;National;22.0;5009522.0;64.0;50.78;20.31
Faymont;818165;250.0;2023-12-28;Inf30min;National;42.0;5009522.0;64.0;50.78;20.31
Faymont;818165;250.0;2023-12-29;Inf30min;National;25.0;5009522.0;25.0;50.78;20.31
Faymont;818165;250.0;2023-12-30;Inf30min;National;22.0;5009522.0;22.0;50.78;20.31
Faymont;818165;250.0;2024-01-02;Sup3h;National;28.0;5009522.0;28.0;50.78;20.31
Faymont;818165;250.0;2024-01-04;Inf30min;National;31.0;5009522.0;31.0;50.78;20.31
Faymont;818165;250.0;2024-01-05;Inf30min;National;53.0;5009522.0;53.0;50.78;20.31
Faymont;818165;250.0;2024-01-06;Inf30min;National;20.0;5009522.0;51.0;50.78;20.31
Faymont;818165;250.0;2024-01-06;Sup3h;National;31.0;5009522.0;51.0;50.78;20.31
Faymont;818165;250.0;2024-01-08;Inf30min;National;73.0;5009522.0;98.0;50.78;20.31
Faymont;818165;250.0;2024-01-08;Sup3h;National;25.0;5009522.0;98.0;50.78;20.31
Faymont;818165;250.0;2024-01-09;Sup3h;National;32.0;5009522.0;32.0;50.78;20.31
Faymont;818165;250.0;2024-01-10;Inf30min;National;23.0;5009522.0;23.0;50.78;20.31
Faymont;818165;250.0;2024-01-11;Inf30min;National;26.0;5009522.0;55.0;50.78;20.31
Faymont;818165;250.0;2024-01-11;Sup3h;National;29.0;5009522.0;55.0;50.78;20.31
Faymont;818165;250.0;2024-01-12;Inf30min;National;54.0;5009522.0;75.0;50.78;20.31
Faymont;818165;250.0;2024-01-12;Sup3h;National;21.0;5009522.0;75.0;50.78;20.31
Faymont;818165;250.0;2024-01-13;Inf30min;National;43.0;5009522.0;43.0;50.78;20.31
Faymont;818165;250.0;2024-01-14;Inf30min;National;28.0;5009522.0;28.0;50.78;20.31
Faymont;818165;250.0;2024-01-15;Inf30min;National;54.0;5009522.0;54.0;50.78;20.31
Faymont;818165;250.0;2024-01-16;Inf30min;National;36.0;5009522.0;36.0;50.78;20.31
Faymont;818165;250.0;2024-01-17;Inf30min;National;42.0;5009522.0;42.0;50.78;20.31
Faymont;818165;250.0;2024-01-18;Inf30min;National;50.0;5009522.0;50.0;50.78;20.31
Faymont;818165;250.0;2024-01-19;30min3h;National;27.0;5009522.0;27.0;50.78;20.31
Faymont;818165;250.0;2024-01-20;Inf30min;National;25.0;5009522.0;25.0;50.78;20.31
Faymont;818165;250.0;2024-01-22;Inf30min;National;35.0;5009522.0;64.0;50.78;20.31
Faymont;818165;250.0;2024-01-22;Sup3h;National;29.0;5009522.0;64.0;50.78;20.31
Faymont;818165;250.0;2024-01-23;30min3h;National;23.0;5009522.0;46.0;50.78;20.31
Faymont;818165;250.0;2024-01-23;Inf30min;National;23.0;5009522.0;46.0;50.78;20.31
Faymont;818165;250.0;2024-01-24;Inf30min;National;34.0;5009522.0;34.0;50.78;20.31
Faymont;818165;250.0;2024-01-25;Inf30min;National;35.0;5009522.0;35.0;50.78;20.31
Faymont;818165;250.0;2024-01-26;Inf30min;National;35.0;5009522.0;35.0;50.78;20.31
Lomont;819094;1022.0;2023-11-27;30min3h;National;27.0;5009522.0;164.0;126.2;12.35
Lomont;819094;1022.0;2023-11-27;Inf30min;National;111.0;5009522.0;164.0;126.2;12.35
Lomont;819094;1022.0;2023-11-27;Sup3h;National;26.0;5009522.0;164.0;126.2;12.35
Lomont;819094;1022.0;2023-11-28;30min3h;National;23.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-11-28;Inf30min;National;99.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-11-28;Sup3h;National;29.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-11-29;Inf30min;National;77.0;5009522.0;107.0;126.2;12.35
Lomont;819094;1022.0;2023-11-29;Sup3h;National;30.0;5009522.0;107.0;126.2;12.35
Lomont;819094;1022.0;2023-11-30;Inf30min;National;107.0;5009522.0;139.0;126.2;12.35
Lomont;819094;1022.0;2023-11-30;Sup3h;National;32.0;5009522.0;139.0;126.2;12.35
Lomont;819094;1022.0;2023-12-01;Inf30min;National;104.0;5009522.0;141.0;126.2;12.35
Lomont;819094;1022.0;2023-12-01;Sup3h;National;37.0;5009522.0;141.0;126.2;12.35
Lomont;819094;1022.0;2023-12-02;30min3h;National;33.0;5009522.0;207.0;126.2;12.35
Lomont;819094;1022.0;2023-12-02;Inf30min;National;110.0;5009522.0;207.0;126.2;12.35
Lomont;819094;1022.0;2023-12-02;Sup3h;National;64.0;5009522.0;207.0;126.2;12.35
Lomont;819094;1022.0;2023-12-03;30min3h;National;25.0;5009522.0;86.0;126.2;12.35
Lomont;819094;1022.0;2023-12-03;Inf30min;National;61.0;5009522.0;86.0;126.2;12.35
Lomont;819094;1022.0;2023-12-04;Inf30min;National;59.0;5009522.0;83.0;126.2;12.35
Lomont;819094;1022.0;2023-12-04;Sup3h;National;24.0;5009522.0;83.0;126.2;12.35
Lomont;819094;1022.0;2023-12-05;Inf30min;National;48.0;5009522.0;84.0;126.2;12.35
Lomont;819094;1022.0;2023-12-05;Sup3h;National;36.0;5009522.0;84.0;126.2;12.35
Lomont;819094;1022.0;2023-12-06;Inf30min;National;76.0;5009522.0;111.0;126.2;12.35
Lomont;819094;1022.0;2023-12-06;Sup3h;National;35.0;5009522.0;111.0;126.2;12.35
Lomont;819094;1022.0;2023-12-07;Inf30min;National;90.0;5009522.0;131.0;126.2;12.35
Lomont;819094;1022.0;2023-12-07;Sup3h;National;41.0;5009522.0;131.0;126.2;12.35
Lomont;819094;1022.0;2023-12-08;Inf30min;National;113.0;5009522.0;157.0;126.2;12.35
Lomont;819094;1022.0;2023-12-08;Sup3h;National;44.0;5009522.0;157.0;126.2;12.35
Lomont;819094;1022.0;2023-12-09;30min3h;National;40.0;5009522.0;230.0;126.2;12.35
Lomont;819094;1022.0;2023-12-09;Inf30min;National;146.0;5009522.0;230.0;126.2;12.35
Lomont;819094;1022.0;2023-12-09;Sup3h;National;44.0;5009522.0;230.0;126.2;12.35
Lomont;819094;1022.0;2023-12-10;Inf30min;National;69.0;5009522.0;119.0;126.2;12.35
Lomont;819094;1022.0;2023-12-10;Sup3h;National;50.0;5009522.0;119.0;126.2;12.35
Lomont;819094;1022.0;2023-12-11;Inf30min;National;85.0;5009522.0;140.0;126.2;12.35
Lomont;819094;1022.0;2023-12-11;Sup3h;National;55.0;5009522.0;140.0;126.2;12.35
Lomont;819094;1022.0;2023-12-12;Inf30min;National;92.0;5009522.0;122.0;126.2;12.35
Lomont;819094;1022.0;2023-12-12;Sup3h;National;30.0;5009522.0;122.0;126.2;12.35
Lomont;819094;1022.0;2023-12-13;Inf30min;National;77.0;5009522.0;132.0;126.2;12.35
Lomont;819094;1022.0;2023-12-13;Sup3h;National;55.0;5009522.0;132.0;126.2;12.35
Lomont;819094;1022.0;2023-12-14;Inf30min;National;74.0;5009522.0;145.0;126.2;12.35
Lomont;819094;1022.0;2023-12-14;Sup3h;National;71.0;5009522.0;145.0;126.2;12.35
Lomont;819094;1022.0;2023-12-15;30min3h;National;25.0;5009522.0;156.0;126.2;12.35
Lomont;819094;1022.0;2023-12-15;Inf30min;National;97.0;5009522.0;156.0;126.2;12.35
Lomont;819094;1022.0;2023-12-15;Sup3h;National;34.0;5009522.0;156.0;126.2;12.35
Lomont;819094;1022.0;2023-12-16;Inf30min;National;90.0;5009522.0;137.0;126.2;12.35
Lomont;819094;1022.0;2023-12-16;Sup3h;National;47.0;5009522.0;137.0;126.2;12.35
Lomont;819094;1022.0;2023-12-17;30min3h;National;25.0;5009522.0;83.0;126.2;12.35
Lomont;819094;1022.0;2023-12-17;Inf30min;National;58.0;5009522.0;83.0;126.2;12.35
Lomont;819094;1022.0;2023-12-18;Inf30min;National;68.0;5009522.0;68.0;126.2;12.35
Lomont;819094;1022.0;2023-12-19;30min3h;National;24.0;5009522.0;140.0;126.2;12.35
Lomont;819094;1022.0;2023-12-19;Inf30min;National;78.0;5009522.0;140.0;126.2;12.35
Lomont;819094;1022.0;2023-12-19;Sup3h;National;38.0;5009522.0;140.0;126.2;12.35
Lomont;819094;1022.0;2023-12-20;30min3h;National;35.0;5009522.0;167.0;126.2;12.35
Lomont;819094;1022.0;2023-12-20;Inf30min;National;90.0;5009522.0;167.0;126.2;12.35
Lomont;819094;1022.0;2023-12-20;Sup3h;National;42.0;5009522.0;167.0;126.2;12.35
Lomont;819094;1022.0;2023-12-21;30min3h;National;32.0;5009522.0;118.0;126.2;12.35
Lomont;819094;1022.0;2023-12-21;Inf30min;National;31.0;5009522.0;118.0;126.2;12.35
Lomont;819094;1022.0;2023-12-21;Sup3h;National;55.0;5009522.0;118.0;126.2;12.35
Lomont;819094;1022.0;2023-12-22;30min3h;National;43.0;5009522.0;195.0;126.2;12.35
Lomont;819094;1022.0;2023-12-22;Inf30min;National;109.0;5009522.0;195.0;126.2;12.35
Lomont;819094;1022.0;2023-12-22;Sup3h;National;43.0;5009522.0;195.0;126.2;12.35
Lomont;819094;1022.0;2023-12-23;30min3h;National;41.0;5009522.0;190.0;126.2;12.35
Lomont;819094;1022.0;2023-12-23;Inf30min;National;95.0;5009522.0;190.0;126.2;12.35
Lomont;819094;1022.0;2023-12-23;Sup3h;National;54.0;5009522.0;190.0;126.2;12.35
Lomont;819094;1022.0;2023-12-24;30min3h;National;20.0;5009522.0;86.0;126.2;12.35
Lomont;819094;1022.0;2023-12-24;Inf30min;National;46.0;5009522.0;86.0;126.2;12.35
Lomont;819094;1022.0;2023-12-24;Sup3h;National;20.0;5009522.0;86.0;126.2;12.35
Lomont;819094;1022.0;2023-12-25;Inf30min;National;35.0;5009522.0;35.0;126.2;12.35
Lomont;819094;1022.0;2023-12-26;30min3h;National;53.0;5009522.0;87.0;126.2;12.35
Lomont;819094;1022.0;2023-12-26;Inf30min;National;34.0;5009522.0;87.0;126.2;12.35
Lomont;819094;1022.0;2023-12-27;30min3h;National;42.0;5009522.0;149.0;126.2;12.35
Lomont;819094;1022.0;2023-12-27;Inf30min;National;67.0;5009522.0;149.0;126.2;12.35
Lomont;819094;1022.0;2023-12-27;Sup3h;National;40.0;5009522.0;149.0;126.2;12.35
Lomont;819094;1022.0;2023-12-28;30min3h;National;37.0;5009522.0;131.0;126.2;12.35
Lomont;819094;1022.0;2023-12-28;Inf30min;National;32.0;5009522.0;131.0;126.2;12.35
Lomont;819094;1022.0;2023-12-28;Sup3h;National;62.0;5009522.0;131.0;126.2;12.35
Lomont;819094;1022.0;2023-12-29;30min3h;National;26.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-12-29;Inf30min;National;67.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-12-29;Sup3h;National;58.0;5009522.0;151.0;126.2;12.35
Lomont;819094;1022.0;2023-12-30;Inf30min;National;43.0;5009522.0;64.0;126.2;12.35
Lomont;819094;1022.0;2023-12-30;Sup3h;National;21.0;5009522.0;64.0;126.2;12.35
Lomont;819094;1022.0;2023-12-31;Inf30min;National;22.0;5009522.0;22.0;126.2;12.35
Lomont;819094;1022.0;2024-01-01;Inf30min;National;49.0;5009522.0;49.0;126.2;12.35
Lomont;819094;1022.0;2024-01-02;Inf30min;National;64.0;5009522.0;64.0;126.2;12.35
Lomont;819094;1022.0;2024-01-03;30min3h;National;42.0;5009522.0;144.0;126.2;12.35
Lomont;819094;1022.0;2024-01-03;Inf30min;National;68.0;5009522.0;144.0;126.2;12.35
Lomont;819094;1022.0;2024-01-03;Sup3h;National;34.0;5009522.0;144.0;126.2;12.35
Lomont;819094;1022.0;2024-01-04;30min3h;National;32.0;5009522.0;132.0;126.2;12.35
Lomont;819094;1022.0;2024-01-04;Inf30min;National;65.0;5009522.0;132.0;126.2;12.35
Lomont;819094;1022.0;2024-01-04;Sup3h;National;35.0;5009522.0;132.0;126.2;12.35
Lomont;819094;1022.0;2024-01-05;Inf30min;National;58.0;5009522.0;58.0;126.2;12.35
Lomont;819094;1022.0;2024-01-06;Inf30min;National;48.0;5009522.0;81.0;126.2;12.35
Lomont;819094;1022.0;2024-01-06;Sup3h;National;33.0;5009522.0;81.0;126.2;12.35
Lomont;819094;1022.0;2024-01-07;Inf30min;National;74.0;5009522.0;74.0;126.2;12.35
Lomont;819094;1022.0;2024-01-08;Inf30min;National;69.0;5009522.0;69.0;126.2;12.35
Lomont;819094;1022.0;2024-01-09;30min3h;National;30.0;5009522.0;123.0;126.2;12.35
Lomont;819094;1022.0;2024-01-09;Inf30min;National;93.0;5009522.0;123.0;126.2;12.35
Lomont;819094;1022.0;2024-01-10;30min3h;National;52.0;5009522.0;122.0;126.2;12.35
Lomont;819094;1022.0;2024-01-10;Inf30min;National;46.0;5009522.0;122.0;126.2;12.35
Lomont;819094;1022.0;2024-01-10;Sup3h;National;24.0;5009522.0;122.0;126.2;12.35
Lomont;819094;1022.0;2024-01-11;Inf30min;National;105.0;5009522.0;128.0;126.2;12.35
Lomont;819094;1022.0;2024-01-11;Sup3h;National;23.0;5009522.0;128.0;126.2;12.35
Lomont;819094;1022.0;2024-01-12;30min3h;National;36.0;5009522.0;183.0;126.2;12.35
Lomont;819094;1022.0;2024-01-12;Inf30min;National;104.0;5009522.0;183.0;126.2;12.35
Lomont;819094;1022.0;2024-01-12;Sup3h;National;43.0;5009522.0;183.0;126.2;12.35
Lomont;819094;1022.0;2024-01-13;30min3h;National;31.0;5009522.0;146.0;126.2;12.35
Lomont;819094;1022.0;2024-01-13;Inf30min;National;62.0;5009522.0;146.0;126.2;12.35
Lomont;819094;1022.0;2024-01-13;Sup3h;National;53.0;5009522.0;146.0;126.2;12.35
Lomont;819094;1022.0;2024-01-15;Inf30min;National;38.0;5009522.0;38.0;126.2;12.35
Lomont;819094;1022.0;2024-01-16;Inf30min;National;65.0;5009522.0;104.0;126.2;12.35
Lomont;819094;1022.0;2024-01-16;Sup3h;National;39.0;5009522.0;104.0;126.2;12.35
Lomont;819094;1022.0;2024-01-17;Inf30min;National;74.0;5009522.0;98.0;126.2;12.35
Lomont;819094;1022.0;2024-01-17;Sup3h;National;24.0;5009522.0;98.0;126.2;12.35
Lomont;819094;1022.0;2024-01-18;Inf30min;National;53.0;5009522.0;87.0;126.2;12.35
Lomont;819094;1022.0;2024-01-18;Sup3h;National;34.0;5009522.0;87.0;126.2;12.35
Lomont;819094;1022.0;2024-01-19;30min3h;National;36.0;5009522.0;150.0;126.2;12.35
Lomont;819094;1022.0;2024-01-19;Inf30min;National;59.0;5009522.0;150.0;126.2;12.35
Lomont;819094;1022.0;2024-01-19;Sup3h;National;55.0;5009522.0;150.0;126.2;12.35
Lomont;819094;1022.0;2024-01-20;30min3h;National;20.0;5009522.0;121.0;126.2;12.35
Lomont;819094;1022.0;2024-01-20;Inf30min;National;73.0;5009522.0;121.0;126.2;12.35
Lomont;819094;1022.0;2024-01-20;Sup3h;National;28.0;5009522.0;121.0;126.2;12.35
Lomont;819094;1022.0;2024-01-21;Inf30min;National;36.0;5009522.0;36.0;126.2;12.35
Lomont;819094;1022.0;2024-01-22;Inf30min;National;70.0;5009522.0;106.0;126.2;12.35
Lomont;819094;1022.0;2024-01-22;Sup3h;National;36.0;5009522.0;106.0;126.2;12.35
Lomont;819094;1022.0;2024-01-23;Inf30min;National;92.0;5009522.0;116.0;126.2;12.35
Lomont;819094;1022.0;2024-01-23;Sup3h;National;24.0;5009522.0;116.0;126.2;12.35
Lomont;819094;1022.0;2024-01-24;Inf30min;National;62.0;5009522.0;111.0;126.2;12.35
Lomont;819094;1022.0;2024-01-24;Sup3h;National;49.0;5009522.0;111.0;126.2;12.35
Lomont;819094;1022.0;2024-01-25;30min3h;National;29.0;5009522.0;98.0;126.2;12.35
Lomont;819094;1022.0;2024-01-25;Inf30min;National;40.0;5009522.0;98.0;126.2;12.35
Lomont;819094;1022.0;2024-01-25;Sup3h;National;29.0;5009522.0;98.0;126.2;12.35
Lomont;819094;1022.0;2024-01-26;Inf30min;National;73.0;5009522.0;121.0;126.2;12.35
Lomont;819094;1022.0;2024-01-26;Sup3h;National;48.0;5009522.0;121.0;126.2;12.35
Lomont;819094;1022.0;2024-01-27;30min3h;National;25.0;5009522.0;101.0;126.2;12.35
Lomont;819094;1022.0;2024-01-27;Inf30min;National;39.0;5009522.0;101.0;126.2;12.35
Lomont;819094;1022.0;2024-01-27;Sup3h;National;37.0;5009522.0;101.0;126.2;12.35
Lomont;819094;1022.0;2024-01-28;Inf30min;National;68.0;5009522.0;68.0;126.2;12.35
Roye;813820;626.0;2023-11-27;Inf30min;National;24.0;5009522.0;24.0;81.95;13.09
Roye;813820;626.0;2023-11-28;Inf30min;National;20.0;5009522.0;20.0;81.95;13.09
Roye;813820;626.0;2023-11-30;Inf30min;National;24.0;5009522.0;24.0;81.95;13.09
Roye;813820;626.0;2023-12-01;Inf30min;National;47.0;5009522.0;47.0;81.95;13.09
Roye;813820;626.0;2023-12-02;Inf30min;National;83.0;5009522.0;128.0;81.95;13.09
Roye;813820;626.0;2023-12-02;Sup3h;National;45.0;5009522.0;128.0;81.95;13.09
Roye;813820;626.0;2023-12-03;Inf30min;National;47.0;5009522.0;47.0;81.95;13.09
Roye;813820;626.0;2023-12-04;30min3h;National;24.0;5009522.0;72.0;81.95;13.09
Roye;813820;626.0;2023-12-04;Inf30min;National;48.0;5009522.0;72.0;81.95;13.09
Roye;813820;626.0;2023-12-05;Inf30min;National;53.0;5009522.0;53.0;81.95;13.09
Roye;813820;626.0;2023-12-06;Inf30min;National;40.0;5009522.0;40.0;81.95;13.09
Roye;813820;626.0;2023-12-07;Inf30min;National;63.0;5009522.0;104.0;81.95;13.09
Roye;813820;626.0;2023-12-07;Sup3h;National;41.0;5009522.0;104.0;81.95;13.09
Roye;813820;626.0;2023-12-08;Inf30min;National;83.0;5009522.0;108.0;81.95;13.09
Roye;813820;626.0;2023-12-08;Sup3h;National;25.0;5009522.0;108.0;81.95;13.09
Roye;813820;626.0;2023-12-09;Inf30min;National;38.0;5009522.0;38.0;81.95;13.09
Roye;813820;626.0;2023-12-10;Inf30min;National;44.0;5009522.0;44.0;81.95;13.09
Roye;813820;626.0;2023-12-11;Inf30min;National;64.0;5009522.0;64.0;81.95;13.09
Roye;813820;626.0;2023-12-12;Inf30min;National;73.0;5009522.0;102.0;81.95;13.09
Roye;813820;626.0;2023-12-12;Sup3h;National;29.0;5009522.0;102.0;81.95;13.09
Roye;813820;626.0;2023-12-13;Inf30min;National;58.0;5009522.0;98.0;81.95;13.09
Roye;813820;626.0;2023-12-13;Sup3h;National;40.0;5009522.0;98.0;81.95;13.09
Roye;813820;626.0;2023-12-14;Inf30min;National;52.0;5009522.0;52.0;81.95;13.09
Roye;813820;626.0;2023-12-15;30min3h;National;31.0;5009522.0;165.0;81.95;13.09
Roye;813820;626.0;2023-12-15;Inf30min;National;86.0;5009522.0;165.0;81.95;13.09
Roye;813820;626.0;2023-12-15;Sup3h;National;48.0;5009522.0;165.0;81.95;13.09
Roye;813820;626.0;2023-12-16;Inf30min;National;66.0;5009522.0;111.0;81.95;13.09
Roye;813820;626.0;2023-12-16;Sup3h;National;45.0;5009522.0;111.0;81.95;13.09
Roye;813820;626.0;2023-12-17;Inf30min;National;38.0;5009522.0;38.0;81.95;13.09
Roye;813820;626.0;2023-12-18;Inf30min;National;51.0;5009522.0;74.0;81.95;13.09
Roye;813820;626.0;2023-12-18;Sup3h;National;23.0;5009522.0;74.0;81.95;13.09
Roye;813820;626.0;2023-12-19;Inf30min;National;53.0;5009522.0;89.0;81.95;13.09
Roye;813820;626.0;2023-12-19;Sup3h;National;36.0;5009522.0;89.0;81.95;13.09
Roye;813820;626.0;2023-12-20;Inf30min;National;38.0;5009522.0;73.0;81.95;13.09
Roye;813820;626.0;2023-12-20;Sup3h;National;35.0;5009522.0;73.0;81.95;13.09
Roye;813820;626.0;2023-12-21;30min3h;National;25.0;5009522.0;97.0;81.95;13.09
Roye;813820;626.0;2023-12-21;Inf30min;National;36.0;5009522.0;97.0;81.95;13.09
Roye;813820;626.0;2023-12-21;Sup3h;National;36.0;5009522.0;97.0;81.95;13.09
Roye;813820;626.0;2023-12-22;30min3h;National;27.0;5009522.0;76.0;81.95;13.09
Roye;813820;626.0;2023-12-22;Inf30min;National;49.0;5009522.0;76.0;81.95;13.09
Roye;813820;626.0;2023-12-23;Inf30min;National;69.0;5009522.0;116.0;81.95;13.09
Roye;813820;626.0;2023-12-23;Sup3h;National;47.0;5009522.0;116.0;81.95;13.09
Roye;813820;626.0;2023-12-25;Inf30min;National;35.0;5009522.0;35.0;81.95;13.09
Roye;813820;626.0;2023-12-26;30min3h;National;37.0;5009522.0;100.0;81.95;13.09
Roye;813820;626.0;2023-12-26;Inf30min;National;37.0;5009522.0;100.0;81.95;13.09
Roye;813820;626.0;2023-12-26;Sup3h;National;26.0;5009522.0;100.0;81.95;13.09
Roye;813820;626.0;2023-12-27;30min3h;National;26.0;5009522.0;147.0;81.95;13.09
Roye;813820;626.0;2023-12-27;Inf30min;National;96.0;5009522.0;147.0;81.95;13.09
Roye;813820;626.0;2023-12-27;Sup3h;National;25.0;5009522.0;147.0;81.95;13.09
Roye;813820;626.0;2023-12-28;30min3h;National;31.0;5009522.0;87.0;81.95;13.09
Roye;813820;626.0;2023-12-28;Inf30min;National;56.0;5009522.0;87.0;81.95;13.09
Roye;813820;626.0;2023-12-29;Inf30min;National;57.0;5009522.0;57.0;81.95;13.09
Roye;813820;626.0;2023-12-30;Inf30min;National;33.0;5009522.0;59.0;81.95;13.09
Roye;813820;626.0;2023-12-30;Sup3h;National;26.0;5009522.0;59.0;81.95;13.09
Roye;813820;626.0;2024-01-01;Inf30min;National;35.0;5009522.0;35.0;81.95;13.09
Roye;813820;626.0;2024-01-02;Inf30min;National;36.0;5009522.0;60.0;81.95;13.09
Roye;813820;626.0;2024-01-02;Sup3h;National;24.0;5009522.0;60.0;81.95;13.09
Roye;813820;626.0;2024-01-03;Inf30min;National;82.0;5009522.0;117.0;81.95;13.09
Roye;813820;626.0;2024-01-03;Sup3h;National;35.0;5009522.0;117.0;81.95;13.09
Roye;813820;626.0;2024-01-04;Inf30min;National;54.0;5009522.0;54.0;81.95;13.09
Roye;813820;626.0;2024-01-05;Inf30min;National;74.0;5009522.0;98.0;81.95;13.09
Roye;813820;626.0;2024-01-05;Sup3h;National;24.0;5009522.0;98.0;81.95;13.09
Roye;813820;626.0;2024-01-06;Inf30min;National;68.0;5009522.0;93.0;81.95;13.09
Roye;813820;626.0;2024-01-06;Sup3h;National;25.0;5009522.0;93.0;81.95;13.09
Roye;813820;626.0;2024-01-07;Inf30min;National;29.0;5009522.0;29.0;81.95;13.09
Roye;813820;626.0;2024-01-08;Inf30min;National;29.0;5009522.0;29.0;81.95;13.09
Roye;813820;626.0;2024-01-09;Inf30min;National;46.0;5009522.0;83.0;81.95;13.09
Roye;813820;626.0;2024-01-09;Sup3h;National;37.0;5009522.0;83.0;81.95;13.09
Roye;813820;626.0;2024-01-10;Inf30min;National;49.0;5009522.0;49.0;81.95;13.09
Roye;813820;626.0;2024-01-11;30min3h;National;23.0;5009522.0;89.0;81.95;13.09
Roye;813820;626.0;2024-01-11;Inf30min;National;42.0;5009522.0;89.0;81.95;13.09
Roye;813820;626.0;2024-01-11;Sup3h;National;24.0;5009522.0;89.0;81.95;13.09
Roye;813820;626.0;2024-01-12;Inf30min;National;51.0;5009522.0;51.0;81.95;13.09
Roye;813820;626.0;2024-01-13;30min3h;National;21.0;5009522.0;93.0;81.95;13.09
Roye;813820;626.0;2024-01-13;Inf30min;National;72.0;5009522.0;93.0;81.95;13.09
Roye;813820;626.0;2024-01-14;Inf30min;National;28.0;5009522.0;48.0;81.95;13.09
Roye;813820;626.0;2024-01-14;Sup3h;National;20.0;5009522.0;48.0;81.95;13.09
Roye;813820;626.0;2024-01-15;Inf30min;National;26.0;5009522.0;26.0;81.95;13.09
Roye;813820;626.0;2024-01-16;Inf30min;National;78.0;5009522.0;78.0;81.95;13.09
Roye;813820;626.0;2024-01-17;Inf30min;National;26.0;5009522.0;26.0;81.95;13.09
Roye;813820;626.0;2024-01-18;Inf30min;National;54.0;5009522.0;54.0;81.95;13.09
Roye;813820;626.0;2024-01-19;Inf30min;National;75.0;5009522.0;106.0;81.95;13.09
Roye;813820;626.0;2024-01-19;Sup3h;National;31.0;5009522.0;106.0;81.95;13.09
Roye;813820;626.0;2024-01-20;Inf30min;National;56.0;5009522.0;56.0;81.95;13.09
Roye;813820;626.0;2024-01-21;Inf30min;National;32.0;5009522.0;32.0;81.95;13.09
Roye;813820;626.0;2024-01-22;Inf30min;National;46.0;5009522.0;46.0;81.95;13.09
Roye;813820;626.0;2024-01-23;30min3h;National;37.0;5009522.0;104.0;81.95;13.09
Roye;813820;626.0;2024-01-23;Inf30min;National;43.0;5009522.0;104.0;81.95;13.09
Roye;813820;626.0;2024-01-23;Sup3h;National;24.0;5009522.0;104.0;81.95;13.09
Roye;813820;626.0;2024-01-24;Inf30min;National;61.0;5009522.0;61.0;81.95;13.09
Roye;813820;626.0;2024-01-25;Inf30min;National;42.0;5009522.0;78.0;81.95;13.09
Roye;813820;626.0;2024-01-25;Sup3h;National;36.0;5009522.0;78.0;81.95;13.09
Roye;813820;626.0;2024-01-26;Inf30min;National;48.0;5009522.0;73.0;81.95;13.09
Roye;813820;626.0;2024-01-26;Sup3h;National;25.0;5009522.0;73.0;81.95;13.09
