NOM_COM;Lev2_NE_ID;NOM;NE_ID;sum_pop_active_epci;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Bernos-Beaulac;816763;CC du Bazadais;700009;4872.0;2023-12-22;Inf30min;Etranger;33.0;5009522.0;33.0;33.0;0.68
Gradignan;817502;Bordeaux MÃ©tropole;700240;299525.0;2024-01-06;Inf30min;Etranger;24.0;5009522.0;24.0;24.0;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-11-29;Inf30min;National;40.0;5009522.0;40.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-05;Inf30min;National;30.0;5009522.0;30.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-15;Inf30min;National;35.0;5009522.0;35.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-17;Inf30min;National;25.0;5009522.0;25.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-18;Inf30min;National;36.0;5009522.0;36.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-22;Inf30min;National;50.0;5009522.0;50.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-23;Inf30min;National;117.0;5009522.0;117.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-27;Inf30min;National;25.0;5009522.0;25.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-29;Inf30min;National;35.0;5009522.0;57.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2023-12-29;Sup3h;National;22.0;5009522.0;57.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2024-01-07;Inf30min;Etranger;32.0;5009522.0;32.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2024-01-18;Inf30min;National;23.0;5009522.0;23.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2024-01-22;Inf30min;National;21.0;5009522.0;21.0;41.36;0.01
Bordeaux;816655;Bordeaux MÃ©tropole;700240;299525.0;2024-01-28;Inf30min;Etranger;31.0;5009522.0;31.0;41.36;0.01
Artigues-près-Bordeaux;817260;Bordeaux MÃ©tropole;700240;299525.0;2024-01-07;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.01
Tresses;814591;CC des Coteaux Bordelais;700754;7969.0;2024-01-06;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.33
Saint-André-de-Cubzac;819109;CC du Grand Cubzaguais;700178;13960.0;2023-12-23;Inf30min;National;26.0;5009522.0;26.0;60.75;0.44
Saint-André-de-Cubzac;819109;CC du Grand Cubzaguais;700178;13960.0;2024-01-02;Inf30min;Etranger;20.0;5009522.0;20.0;60.75;0.44
Saint-André-de-Cubzac;819109;CC du Grand Cubzaguais;700178;13960.0;2024-01-07;Inf30min;Etranger;149.0;5009522.0;149.0;60.75;0.44
Saint-André-de-Cubzac;819109;CC du Grand Cubzaguais;700178;13960.0;2024-01-14;Inf30min;Etranger;48.0;5009522.0;48.0;60.75;0.44
Bruges;816698;Bordeaux MÃ©tropole;700240;299525.0;2023-12-22;Inf30min;National;24.0;5009522.0;24.0;24.0;0.01
Cavignac;817863;CC Latitude Nord Gironde;700015;7889.0;2023-11-27;Inf30min;Etranger;20.0;5009522.0;20.0;26.0;0.33
Cavignac;817863;CC Latitude Nord Gironde;700015;7889.0;2024-01-04;Inf30min;National;24.0;5009522.0;24.0;26.0;0.33
Cavignac;817863;CC Latitude Nord Gironde;700015;7889.0;2024-01-09;Inf30min;Etranger;34.0;5009522.0;34.0;26.0;0.33
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2023-12-02;Inf30min;Etranger;32.0;5009522.0;32.0;30.0;0.17
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2023-12-06;Inf30min;Etranger;25.0;5009522.0;25.0;30.0;0.17
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2023-12-12;Inf30min;Etranger;24.0;5009522.0;24.0;30.0;0.17
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2023-12-18;Inf30min;Etranger;22.0;5009522.0;22.0;30.0;0.17
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2023-12-23;Inf30min;Etranger;30.0;5009522.0;30.0;30.0;0.17
Bedenac;830164;CC de la Haute Saintonge;700399;18017.0;2024-01-07;Inf30min;Etranger;47.0;5009522.0;47.0;30.0;0.17
Moulin-Neuf;821738;CC Isle Double Landais;700227;3173.0;2023-11-27;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.82
Léguillac-de-l'Auche;821849;CC Isle Vern Salembre en PÃ©rigord;700697;5633.0;2023-12-15;Inf30min;National;146.0;5009522.0;146.0;146.0;2.59
Boulazac Isle Manoire;824108;CA Le Grand PÃ©rigueux;700172;33979.0;2023-12-02;Inf30min;Etranger;38.0;5009522.0;38.0;28.0;0.08
Boulazac Isle Manoire;824108;CA Le Grand PÃ©rigueux;700172;33979.0;2024-01-06;Inf30min;Etranger;21.0;5009522.0;21.0;28.0;0.08
Boulazac Isle Manoire;824108;CA Le Grand PÃ©rigueux;700172;33979.0;2024-01-19;Inf30min;Etranger;25.0;5009522.0;25.0;28.0;0.08
Gorre;825662;CC Ouest Limousin;701151;3209.0;2023-12-01;Inf30min;National;47.0;5009522.0;47.0;47.0;1.46
Magnac-sur-Touvre;828487;CA du Grand AngoulÃªme;700419;46685.0;2023-12-29;Inf30min;National;27.0;5009522.0;27.0;27.0;0.06
Chasseneuil-sur-Bonnieure;827694;CC de Charente Limousine;700089;9237.0;2023-11-29;Inf30min;Etranger;35.0;5009522.0;35.0;27.0;0.29
Chasseneuil-sur-Bonnieure;827694;CC de Charente Limousine;700089;9237.0;2023-12-20;Inf30min;Etranger;25.0;5009522.0;25.0;27.0;0.29
Chasseneuil-sur-Bonnieure;827694;CC de Charente Limousine;700089;9237.0;2024-01-11;Inf30min;Etranger;21.0;5009522.0;21.0;27.0;0.29
Rivières;829010;CC La Rochefoucauld - Porte du PÃ©rigord;700255;6604.0;2023-12-20;Inf30min;Etranger;22.0;5009522.0;22.0;26.67;0.4
Rivières;829010;CC La Rochefoucauld - Porte du PÃ©rigord;700255;6604.0;2023-12-29;Inf30min;Etranger;25.0;5009522.0;25.0;26.67;0.4
Rivières;829010;CC La Rochefoucauld - Porte du PÃ©rigord;700255;6604.0;2024-01-22;Inf30min;Etranger;33.0;5009522.0;33.0;26.67;0.4
Saint-Claud;828693;CC de Charente Limousine;700089;9237.0;2023-12-04;Inf30min;Etranger;31.0;5009522.0;31.0;25.5;0.28
Saint-Claud;828693;CC de Charente Limousine;700089;9237.0;2024-01-16;Inf30min;Etranger;20.0;5009522.0;20.0;25.5;0.28
Ansac-sur-Vienne;813486;CC de Charente Limousine;700089;9237.0;2023-11-29;Inf30min;Etranger;22.0;5009522.0;22.0;25.33;0.27
Ansac-sur-Vienne;813486;CC de Charente Limousine;700089;9237.0;2023-12-14;Inf30min;Etranger;29.0;5009522.0;29.0;25.33;0.27
Ansac-sur-Vienne;813486;CC de Charente Limousine;700089;9237.0;2024-01-10;Inf30min;Etranger;25.0;5009522.0;25.0;25.33;0.27
Terres-de-Haute-Charente;828289;CC de Charente Limousine;700089;9237.0;2023-12-13;Inf30min;Etranger;21.0;5009522.0;21.0;25.5;0.28
Terres-de-Haute-Charente;828289;CC de Charente Limousine;700089;9237.0;2024-01-07;Inf30min;Etranger;30.0;5009522.0;30.0;25.5;0.28
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-11-27;Inf30min;Etranger;22.0;5009522.0;22.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-11-29;Inf30min;Etranger;37.0;5009522.0;37.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-05;Inf30min;Etranger;27.0;5009522.0;27.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-06;Inf30min;Etranger;30.0;5009522.0;30.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-08;Inf30min;Etranger;26.0;5009522.0;56.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-08;Inf30min;National;30.0;5009522.0;56.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-18;Inf30min;Etranger;31.0;5009522.0;31.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2023-12-29;Inf30min;Etranger;22.0;5009522.0;22.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2024-01-05;Inf30min;Etranger;25.0;5009522.0;25.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2024-01-06;Inf30min;Etranger;24.0;5009522.0;24.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2024-01-09;Inf30min;Etranger;34.0;5009522.0;34.0;32.5;0.4
Saint-Junien;826753;CC Porte OcÃ©ane du Limousin;700712;8105.0;2024-01-18;Inf30min;Etranger;26.0;5009522.0;26.0;32.5;0.4
Liposthey;807870;CC Coeur Haute Lande;700677;4766.0;2024-01-06;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.44
Labouheyre;808029;CC Coeur Haute Lande;700677;4766.0;2023-12-02;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;0.57
Magescq;807949;CC Maremne Adour CÃ´te Sud;700756;23928.0;2024-01-06;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;0.12
Castets;811932;CC CÃ´te Landes Nature;700733;3897.0;2024-01-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;0.64
Onesse-Laharie;807573;CC du Pays Morcenais;701192;2738.0;2023-11-30;Inf30min;Etranger;21.0;5009522.0;21.0;34.75;1.27
Onesse-Laharie;807573;CC du Pays Morcenais;701192;2738.0;2023-12-13;Inf30min;Etranger;31.0;5009522.0;31.0;34.75;1.27
Onesse-Laharie;807573;CC du Pays Morcenais;701192;2738.0;2023-12-23;Inf30min;Etranger;50.0;5009522.0;50.0;34.75;1.27
Onesse-Laharie;807573;CC du Pays Morcenais;701192;2738.0;2024-01-07;Inf30min;Etranger;37.0;5009522.0;37.0;34.75;1.27
Seignosse;808950;CC Maremne Adour CÃ´te Sud;700756;23928.0;2023-12-05;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.08
Guéthary;808648;CA du Pays Basque;700343;104468.0;2023-12-03;Inf30min;Etranger;33.0;5009522.0;33.0;33.0;0.03
Anglet;811940;CA du Pays Basque;700343;104468.0;2024-01-25;Inf30min;National;21.0;5009522.0;21.0;21.0;0.02
Tarnos;808261;CC du Seignanx;700648;10139.0;2024-01-04;Inf30min;Etranger;24.0;5009522.0;24.0;24.0;0.24
Tercis-les-Bains;808265;CA du Grand Dax;700603;17469.0;2023-11-29;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.15
Ciboure;807727;CA du Pays Basque;700343;104468.0;2023-11-30;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;0.03
Biriatou;808081;CA du Pays Basque;700343;104468.0;2023-12-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;0.02
Serres-Castet;809575;CC des Luys en BÃ©arn;700628;9825.0;2023-12-07;Inf30min;National;34.0;5009522.0;34.0;34.0;0.35
Latoue;812297;CC Coeur et Coteaux du Comminges;700325;10943.0;2023-12-30;Inf30min;National;29.0;5009522.0;29.0;29.0;0.27
Loudenvielle;828706;CC Aure Louron;700350;2367.0;2024-01-18;Inf30min;National;23.0;5009522.0;23.0;23.0;0.97
Soudeilles;832652;CC de Ventadour - Egletons - MonÃ©diÃ¨res;700609;;2024-01-05;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;
Vitrac-sur-Montane;832598;CA Tulle Agglo;701007;12961.0;2023-12-20;Inf30min;Etranger;21.0;5009522.0;21.0;26.2;0.2
Vitrac-sur-Montane;832598;CA Tulle Agglo;701007;12961.0;2024-01-07;Inf30min;Etranger;39.0;5009522.0;39.0;26.2;0.2
Vitrac-sur-Montane;832598;CA Tulle Agglo;701007;12961.0;2024-01-09;Inf30min;Etranger;25.0;5009522.0;25.0;26.2;0.2
Vitrac-sur-Montane;832598;CA Tulle Agglo;701007;12961.0;2024-01-17;Inf30min;Etranger;22.0;5009522.0;22.0;26.2;0.2
Vitrac-sur-Montane;832598;CA Tulle Agglo;701007;12961.0;2024-01-23;Inf30min;Etranger;24.0;5009522.0;24.0;26.2;0.2
Uzerche;832691;CC du Pays d'Uzerche;700936;2871.0;2024-01-08;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.73
Vigeois;832594;CC du Pays d'Uzerche;700936;2871.0;2023-12-03;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;0.94
Auriac-du-Périgord;824556;CC du Terrassonnais en PÃ©rigord Noir Thenon Hautefort;700831;6101.0;2023-12-05;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.43
Marnac;821993;CC VallÃ©e de la Dordogne et ForÃªt BessÃ¨de;700166;2406.0;2024-01-02;Inf30min;National;37.0;5009522.0;37.0;37.0;1.54
Padirac;802022;CC Causses et VallÃ©e de la Dordogne;700938;12622.0;2023-12-17;Inf30min;Etranger;47.0;5009522.0;47.0;47.0;0.37
Cressensac-Sarrazac;800151;CC Causses et VallÃ©e de la Dordogne;700938;12622.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;48.0;0.38
Brive-la-Gaillarde;834495;CA du Bassin de Brive;700744;34111.0;2023-12-23;Inf30min;National;40.0;5009522.0;40.0;40.0;0.12
Larche;832373;CA du Bassin de Brive;700744;34111.0;2023-12-06;Inf30min;Etranger;20.0;5009522.0;20.0;23.0;0.07
Larche;832373;CA du Bassin de Brive;700744;34111.0;2023-12-16;Inf30min;Etranger;23.0;5009522.0;23.0;23.0;0.07
Larche;832373;CA du Bassin de Brive;700744;34111.0;2023-12-19;Inf30min;Etranger;21.0;5009522.0;21.0;23.0;0.07
Larche;832373;CA du Bassin de Brive;700744;34111.0;2024-01-07;Inf30min;Etranger;27.0;5009522.0;27.0;23.0;0.07
Larche;832373;CA du Bassin de Brive;700744;34111.0;2024-01-17;Inf30min;Etranger;24.0;5009522.0;24.0;23.0;0.07
Estivaux;834623;CA du Bassin de Brive;700744;34111.0;2023-12-01;Inf30min;Etranger;37.0;5009522.0;37.0;29.5;0.09
Estivaux;834623;CA du Bassin de Brive;700744;34111.0;2024-01-07;Inf30min;Etranger;22.0;5009522.0;22.0;29.5;0.09
Donzenac;834613;CA du Bassin de Brive;700744;34111.0;2024-01-07;Inf30min;Etranger;34.0;5009522.0;34.0;34.0;0.1
Saint-Germain-les-Vergnes;832851;CA Tulle Agglo;701007;12961.0;2024-01-06;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;0.19
Gimel-les-Cascades;834646;CA Tulle Agglo;701007;12961.0;2023-12-01;Inf30min;National;37.0;5009522.0;37.0;32.5;0.25
Gimel-les-Cascades;834646;CA Tulle Agglo;701007;12961.0;2023-12-23;Inf30min;National;28.0;5009522.0;28.0;32.5;0.25
Le Rouget-Pers;807528;CC de la ChÃ¢taigneraie Cantalienne;700448;6116.0;2023-12-06;Inf30min;Etranger;26.0;5009522.0;26.0;23.5;0.38
Le Rouget-Pers;807528;CC de la ChÃ¢taigneraie Cantalienne;700448;6116.0;2023-12-27;Inf30min;National;21.0;5009522.0;21.0;23.5;0.38
Onet-le-Château;821317;CA Rodez AgglomÃ©ration;701104;18869.0;2023-12-18;Inf30min;National;23.0;5009522.0;23.0;23.0;0.12
Rodez;822116;CA Rodez AgglomÃ©ration;701104;18869.0;2023-12-14;Inf30min;National;21.0;5009522.0;21.0;21.0;0.11
Val d'Arcomie;811170;CC de Saint-Flour;700500;7041.0;2023-12-23;Inf30min;Etranger;23.0;5009522.0;23.0;35.25;0.5
Val d'Arcomie;811170;CC de Saint-Flour;700500;7041.0;2024-01-26;Inf30min;Etranger;49.0;5009522.0;49.0;35.25;0.5
Val d'Arcomie;811170;CC de Saint-Flour;700500;7041.0;2024-01-27;Inf30min;Etranger;26.0;5009522.0;26.0;35.25;0.5
Val d'Arcomie;811170;CC de Saint-Flour;700500;7041.0;2024-01-28;Inf30min;Etranger;43.0;5009522.0;43.0;35.25;0.5
Vabres;807308;CC de Saint-Flour;700500;7041.0;2024-01-25;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;0.41
Massiac;811179;CC Hautes Terres;700521;3112.0;2024-01-28;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.67
Veyre-Monton;823445;CC Mond'Arverne CommunautÃ©;700461;14946.0;2023-11-29;Inf30min;Etranger;30.0;5009522.0;30.0;30.67;0.21
Veyre-Monton;823445;CC Mond'Arverne CommunautÃ©;700461;14946.0;2024-01-10;Inf30min;Etranger;20.0;5009522.0;20.0;30.67;0.21
Veyre-Monton;823445;CC Mond'Arverne CommunautÃ©;700461;14946.0;2024-01-25;Inf30min;Etranger;42.0;5009522.0;42.0;30.67;0.21
La Roche-Noire;822677;CC Mond'Arverne CommunautÃ©;700461;14946.0;2023-12-02;Inf30min;Etranger;27.0;5009522.0;27.0;24.0;0.16
La Roche-Noire;822677;CC Mond'Arverne CommunautÃ©;700461;14946.0;2023-12-23;Inf30min;National;21.0;5009522.0;21.0;24.0;0.16
Perrier;823122;CA Agglo Pays d'Issoire;700965;18699.0;2024-01-22;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.11
Nonette-Orsonnette;823159;CA Agglo Pays d'Issoire;700965;18699.0;2024-01-28;Inf30min;Etranger;37.0;5009522.0;37.0;37.0;0.2
Aydat;825762;CC Mond'Arverne CommunautÃ©;700461;14946.0;2023-12-20;Inf30min;Etranger;50.0;5009522.0;50.0;50.0;0.33
Briffons;826000;CC Chavanon Combrailles et Volcans;700850;3830.0;2023-11-29;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.52
Ussel;832688;CC Haute-CorrÃ¨ze CommunautÃ©;700564;9381.0;2023-11-30;Inf30min;Etranger;22.0;5009522.0;22.0;22.0;0.23
Messeix;826209;CC Chavanon Combrailles et Volcans;700850;3830.0;2023-11-29;Inf30min;Etranger;40.0;5009522.0;40.0;32.33;0.84
Messeix;826209;CC Chavanon Combrailles et Volcans;700850;3830.0;2023-12-15;Inf30min;National;24.0;5009522.0;24.0;32.33;0.84
Messeix;826209;CC Chavanon Combrailles et Volcans;700850;3830.0;2024-01-25;Inf30min;Etranger;33.0;5009522.0;33.0;32.33;0.84
La Courtine;803330;CC Haute-CorrÃ¨ze CommunautÃ©;700564;9381.0;2024-01-26;Inf30min;National;66.0;5009522.0;66.0;66.0;0.7
Heume-l'Église;826788;CC DÃ´mes Sancy Artense;700439;4262.0;2023-12-08;Inf30min;Etranger;20.0;5009522.0;20.0;20.0;0.47
Prompsat;823225;CC Combrailles Sioule et Morge;700576;7137.0;2023-12-13;Inf30min;Etranger;50.0;5009522.0;50.0;41.5;0.58
Prompsat;823225;CC Combrailles Sioule et Morge;700576;7137.0;2024-01-06;Inf30min;Etranger;33.0;5009522.0;33.0;41.5;0.58
Marcillat;826269;CC Combrailles Sioule et Morge;700576;7137.0;2024-01-10;Inf30min;Etranger;42.0;5009522.0;42.0;30.0;0.42
Marcillat;826269;CC Combrailles Sioule et Morge;700576;7137.0;2024-01-11;Inf30min;Etranger;25.0;5009522.0;25.0;30.0;0.42
Marcillat;826269;CC Combrailles Sioule et Morge;700576;7137.0;2024-01-20;Inf30min;Etranger;30.0;5009522.0;30.0;30.0;0.42
Marcillat;826269;CC Combrailles Sioule et Morge;700576;7137.0;2024-01-27;Inf30min;Etranger;23.0;5009522.0;23.0;30.0;0.42
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-11-27;Inf30min;Etranger;48.0;5009522.0;48.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-11-29;Inf30min;Etranger;32.0;5009522.0;32.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-11-30;Inf30min;Etranger;39.0;5009522.0;39.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-01;Inf30min;Etranger;34.0;5009522.0;34.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-02;Inf30min;Etranger;32.0;5009522.0;32.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-04;Inf30min;Etranger;20.0;5009522.0;20.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-06;Inf30min;National;20.0;5009522.0;20.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-07;Inf30min;Etranger;91.0;5009522.0;91.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-14;Inf30min;Etranger;47.0;5009522.0;47.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-16;Inf30min;Etranger;50.0;5009522.0;50.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-18;Inf30min;Etranger;88.0;5009522.0;88.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-19;Inf30min;Etranger;31.0;5009522.0;31.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-20;Inf30min;Etranger;23.0;5009522.0;23.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-21;Inf30min;Etranger;43.0;5009522.0;43.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-10;Inf30min;Etranger;55.0;5009522.0;55.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-13;Inf30min;Etranger;26.0;5009522.0;26.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-15;Inf30min;Etranger;33.0;5009522.0;33.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;42.58;0.25
Désertines;811374;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-20;Inf30min;Etranger;49.0;5009522.0;49.0;42.58;0.25
Teillet-Argenty;807090;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-11-30;Inf30min;Etranger;23.0;5009522.0;23.0;32.75;0.19
Teillet-Argenty;807090;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-01;Inf30min;Etranger;40.0;5009522.0;40.0;32.75;0.19
Teillet-Argenty;807090;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-06;Inf30min;Etranger;40.0;5009522.0;40.0;32.75;0.19
Teillet-Argenty;807090;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-13;Inf30min;Etranger;28.0;5009522.0;28.0;32.75;0.19
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-08;Inf30min;National;22.0;5009522.0;22.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-21;Inf30min;Etranger;68.0;5009522.0;68.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-23;Inf30min;National;23.0;5009522.0;23.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-04;Inf30min;Etranger;50.0;5009522.0;50.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-09;Inf30min;Etranger;50.0;5009522.0;50.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-10;Inf30min;Etranger;54.0;5009522.0;54.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-17;Inf30min;Etranger;48.0;5009522.0;48.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-18;Inf30min;Etranger;36.0;5009522.0;36.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-23;Inf30min;Etranger;32.0;5009522.0;32.0;40.5;0.23
Domérat;811073;CA MontluÃ§on CommunautÃ©;700604;17315.0;2024-01-28;Inf30min;Etranger;22.0;5009522.0;22.0;40.5;0.23
Montluçon;810952;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-08;Inf30min;National;23.0;5009522.0;23.0;23.33;0.13
Montluçon;810952;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-11;Inf30min;Etranger;25.0;5009522.0;25.0;23.33;0.13
Montluçon;810952;CA MontluÃ§on CommunautÃ©;700604;17315.0;2023-12-14;Inf30min;National;22.0;5009522.0;22.0;23.33;0.13
Nouainville;806944;CA du Cotentin;700646;56750.0;2024-01-06;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;0.04
Hiesville;806134;CC de la Baie du Cotentin;701126;7052.0;2023-12-11;Inf30min;National;20.0;5009522.0;20.0;20.0;0.28
Parigné;819903;CA FougÃ¨res AgglomÃ©ration;700179;18321.0;2024-01-05;30min3h;National;40.0;5009522.0;64.0;64.0;0.35
Parigné;819903;CA FougÃ¨res AgglomÃ©ration;700179;18321.0;2024-01-05;Sup3h;National;24.0;5009522.0;64.0;64.0;0.35
Les Fougerêts;834182;CA Redon AgglomÃ©ration;701111;21449.0;2024-01-28;Inf30min;National;63.0;5009522.0;63.0;63.0;0.29
Langon;804196;CA Redon AgglomÃ©ration;701111;21449.0;2023-12-27;Inf30min;National;28.0;5009522.0;28.0;28.0;0.13
Rennes;819628;Rennes MÃ©tropole;700318;163547.0;2023-12-23;Inf30min;National;49.0;5009522.0;49.0;49.0;0.03
Néris-les-Bains;810965;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2023-12-06;Inf30min;Etranger;26.0;5009522.0;26.0;26.0;0.36
Saint-Angel;807381;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2024-01-07;Inf30min;Etranger;25.0;5009522.0;25.0;23.67;0.32
Saint-Angel;807381;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2024-01-11;Inf30min;Etranger;22.0;5009522.0;22.0;23.67;0.32
Saint-Angel;807381;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2024-01-12;Inf30min;Etranger;24.0;5009522.0;24.0;23.67;0.32
Bizeneuille;810542;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2024-01-06;Inf30min;Etranger;50.0;5009522.0;50.0;50.0;0.68
Doyet;811076;CC Commentry Montmarault NÃ©ris CommunautÃ©;700978;7314.0;2023-11-27;Inf30min;Etranger;79.0;5009522.0;79.0;45.92;0.63
